latitude,longitude,brightness
11.56,2.798,341.4
11.559,2.789,341.1
11.555,2.761,327.3
11.343,1.275,346.7
10.785,-2.444,325.8
10.7,-2.989,329.6
11.573,2.825,323.9
11.572,2.816,344.3
11.57,2.806,325.4
11.355,1.292,331.6
11.353,1.283,369.3
10.789,-2.487,327.6
10.787,-2.501,337.1
10.711,-2.991,326.3
11.583,2.826,331.5
11.581,2.817,332.6
11.592,2.825,329.5
11.591,2.816,351.6
10.792,-2.494,339.7
10.79,-2.508,327.1
10.712,-2.983,325.6
10.71,-2.997,324.3
11.458,1.742,338.5
11.362,01.08,339.1
11.36,1.071,344.2
11.681,3.269,329.3
11.66,3.115,327.8
11.459,1.687,358.2
10.964,-1.616,325.4
11.669,3.113,326.6
10.762,-3.178,321.9
10.759,-3.183,326.4
10.822,-2.869,327.8
11.231,-0.477,327.2
11.229,-0.487,329
11.622,2.064,349
11.127,-1.289,354.2
11.207,-0.827,332.9
11.137,-1.29,342.7
11.13,-1.336,338.6
11.128,-1.347,374
11.14,-1.338,329.9
11.138,-1.349,350
11.236,-0.766,338.4
11.582,1.452,334.6
11.581,1.443,351.4
11.689,2.14,327
11.688,2.131,355.7
11.684,2.104,363.8
11.591,1.451,401.4
11.589,1.442,387
10.946,-2.748,328.2
11.6,1.45,349.2
11.865,3.131,330.5
11.172,-1.662,335.7
11.171,-1.674,332.6
10.938,-3.157,324
11.786,2.434,330.8
11.801,2.417,347.6
11.8,2.407,398.2
11.799,2.398,332.9
11.813,2.434,353.8
11.812,2.424,351.7
11.81,2.415,417.2
11.809,2.406,417
11.822,2.432,370
11.819,2.414,327.4
11.818,2.405,326.6
11.605,0.921,339.9
11.901,2.935,335.6
11.614,0.92,335.2
11.646,1.075,365.8
11.645,1.065,365.8
11.627,0.946,366.7
11.626,0.937,354.9
10.977,-3.263,327.5
11.205,-1.91,325.9
11.653,0.999,368.2
11.652,0.989,368.7
11.338,-1.116,327.8
11.661,0.988,373.3
11.237,-1.839,343
11.022,-3.208,323.2
11.885,2.489,381
11.884,2.48,365.1
11.237,-1.902,339
11.236,-1.915,328
11.896,2.506,355.2
11.895,2.497,374.2
11.894,2.488,373
11.382,-1.022,328.4
11.38,-1.033,331.2
11.25,-1.892,350
11.248,-1.904,350.7
11.384,-1.029,332.6
11.246,-1.898,349.1
11.388,-1.063,327.5
11.387,-1.074,327.4
11.257,-1.899,332.6
11.063,-3.237,323.7
11.06,-3.253,325.7
11.141,-2.822,323.7
11.139,-2.836,331.6
12.029,3.056,327.5
12.028,3.046,336.2
11.998,2.57,342.3
12.015,2.562,368.7
12.013,2.552,403.1
12.024,2.56,387.6
12.022,2.551,364.9
12.18,2.617,354.3
12.199,2.627,328.3
12.135,2.109,337.9
11.968,0.879,327.3
11.966,0.87,325.2
12.223,2.604,336.5
12.222,2.595,344.8
12.231,2.594,340.4
11.622,-1.535,331.5
11.62,-1.546,349.6
11.616,-1.57,328.8
12.745,6.128,331.2
12.225,2.226,365.3
12.224,2.217,366.9
12.223,2.208,375
11.661,-1.613,329.8
12.748,6.136,328.1
12.241,2.264,327.1
12.239,2.255,381.1
12.238,2.246,362.5
12.237,2.237,351.4
12.233,2.209,351.4
12.248,2.254,384.1
12.242,2.208,341.5
12.241,2.199,342.7
11.67,-1.621,331.1
12.346,2.494,346.8
12.345,2.485,339.5
12.357,2.502,337.2
12.355,2.493,390.4
12.354,2.484,370.6
12.368,2.523,335.1
12.367,2.514,333.5
12.366,2.505,341.2
12.375,2.503,379.1
12.373,2.494,348.2
11.919,-2.712,330.5
12.099,-1.764,325.1
12.176,-1.661,333.9
12.174,-1.673,336
12.186,-1.663,332.7
12.184,-1.675,332.7
12.121,-2.892,325
12.448,-3.579,325.7
12.814,-2.952,325.7
12.84,-2.928,336
12.831,-2.932,331.6
13.34,-2.98,327.6
-10.257,13.682,321.1
-8.517,14.05,316.2
-7.463,11.566,313.5
-7.461,11.56,312.2
-23.85,21.024,343.6
-23.833,21.02,333.5
-23.816,21.015,333.5
-23.799,21.01,344.7
-23.809,20.966,342.1
-23.85,21.016,346.5
-23.798,21.002,350.3
-23.781,20.997,342.5
-23.783,20.993,338.9
-20.176,19.58,330.2
-20.176,19.576,328.7
-19.008,17.11,337.9
-18.993,17.106,334.8
-19.01,17.105,336.1
-18.996,17.102,333.9
-18.739,17.311,332.6
-18.281,18.22,331.7
-18.288,18.184,330.6
-18.277,18.214,332.1
-18.159,17.747,331.7
-18.167,17.744,333.5
-15.438,18.288,323.6
-15.862,15.205,336.7
35.296,-0.843,307.6
37.57,-5.636,308.2
37.568,-5.647,314.2
38.542,-3.307,305.9
38.415,-5.487,314.6
38.406,-5.672,310.2
39.644,-4.567,302.2
40.188,-3.583,304.7
40.103,-5.633,303.3
40.818,-4.673,304.9
-21.079,-59.607,323.6
-21.578,-58.721,327.8
-21.579,-58.728,325.5
-21.607,-58.714,321.5
-21.609,-61.807,343
-21.616,-61.774,337.7
-21.604,-61.811,336
-21.61,-61.779,338
-22.303,-63.417,321.6
-22.305,-63.425,319.7
-23.205,-60.093,342.7
-23.87,-61.529,318.2
-24.314,-59.42,315.6
-25.585,-56.685,310.4
-25.332,-58.732,312.3
-25.442,-59.131,310.6
-26.786,-50.955,309.2
-25.774,-57.626,315.4
-26.055,-58.824,319.3
-26.058,-58.808,316.7
-26.624,-62.105,326.4
-26.63,-62.078,325.3
-26.642,-63.469,314.4
-26.636,-63.473,318.9
-28.807,-51.606,307.9
-27.468,-60.295,321.2
-27.472,-60.275,339.1
-28.851,-51.898,313.2
-28.852,-51.886,313.3
-28.93,-51.544,308.9
-28.94,-51.545,308.9
-29.116,-51.106,309.2
-27.317,-62.485,342.8
-27.318,-62.493,335.1
-27.324,-62.465,327.8
-29.292,-51.495,308.4
-28.368,-60.152,320.7
-28.376,-60.142,319
-28.234,-60.981,318.7
-27.841,-63.932,322.1
-27.834,-63.936,322.9
-30.563,-52.517,309.4
-28.604,-66.109,317.1
-29.98,-59.71,317.8
-30.09,-59.304,314.8
-30.093,-59.288,316.9
-28.604,-66.113,319
-30.095,-59.294,322.7
-29.957,-62.611,320.4
-29.962,-62.586,316.4
-29.97,-62.615,325.1
-29.976,-62.622,319.3
-29.944,-63.174,323.5
-31.619,-55.006,313
-30.929,-59.723,325.9
-30.932,-59.707,321.8
-32.119,-54.735,312.8
-32.14,-55.637,311.4
-32.617,-55.591,320.7
-32.619,-55.581,323.4
-32.976,-53.945,313.9
-33.048,-54.089,312.6
-30.775,-66.551,316.6
-31.094,-65.379,319.5
-31.181,-65.29,386.9
-31.18,-65.367,328
-31.189,-65.33,339.5
-31.197,-65.295,360.5
-31.173,-65.295,327.5
-33.235,-54.391,311.8
-33.236,-54.38,311.7
-31.181,-65.335,339.7
-31.189,-65.3,390
-31.198,-65.264,339.3
-31.205,-65.304,321.9
-33.886,-53.721,309.8
-33.888,-53.709,340.3
-33.889,-53.698,352.7
-33.891,-53.686,317.7
-33.897,-53.711,323.8
-33.899,-53.7,354.9
-33.9,-53.688,331.1
-34.098,-56.216,310.2
-34.374,-55.237,311.9
-34.788,-54.919,308.1
-34.794,-54.927,307.3
-34.796,-54.915,308.5
-34.154,-58.988,317.3
-34.72,-55.757,309.8
-34.718,-55.96,311.2
5.014,-52.655,307.9
3.72,-51.416,319.6
3.195,-51.278,316.4
3.013,-51.446,318.6
0.355,-50.846,306.8
-0.058,-49.483,353.4
-0.06,-49.473,339.9
-0.063,-49.49,325.3
-0.064,-49.48,335.5
-0.072,-49.491,338.6
-0.267,-48.804,339
-0.268,-48.795,327.3
-0.29,-48.836,323.1
-0.292,-48.827,324.3
-0.306,-49.162,340.7
-0.307,-49.152,361.2
-1.081,-47.352,333.9
-1.083,-47.343,342.6
-1.924,-45.88,321
-1.882,-46.233,326.3
-1.98,-45.694,331.3
-1.982,-45.683,326.1
-1.757,-47.644,324.6
-1.758,-47.635,328
-1.96,-47.703,343.2
-1.961,-47.694,352.6
-2.22,-45.941,333
-2.228,-45.952,325.8
-2.125,-47.017,319.4
-2.384,-45.587,340.8
-2.386,-45.576,322.4
-2.11,-47.5,315
-2.388,-45.583,328.7
-3.088,-41.152,313.4
-3.092,-41.13,324.5
-3.099,-41.138,326.1
-2.471,-45.913,321.1
-3.306,-40.57,325.1
-3.309,-40.576,320.6
-3.313,-40.55,319.8
-2.026,-49.615,318.9
-3.162,-42.015,337.8
-2.693,-45.451,324.7
-2.197,-48.959,313.9
-2.351,-48.543,334
-2.761,-45.755,326.2
-2.158,-49.904,311
-2.203,-49.663,333.2
-2.22,-49.744,331.7
-1.58,-54.439,321.9
-3.42,-41.945,314.4
-3.422,-41.926,311.1
-3.119,-44.28,317.1
-1.966,-52.163,355.8
-3.123,-44.287,318.3
-2.428,-49.141,313.9
-2.296,-50.079,317.3
-2.989,-45.38,318.7
-3.005,-45.337,315.6
-3.18,-44.19,314.4
-3.55,-41.949,315.5
-3.548,-41.955,311.3
-3.07,-45.452,320.1
-2.877,-46.854,309.9
-3.654,-41.95,324.1
-3.653,-41.955,316.7
-3.656,-41.935,316.1
-2.591,-49.405,317.4
-2.071,-53.53,321.9
-3.43,-44.515,311.5
-3.742,-42.432,310
-3.744,-42.438,313.6
-3.399,-45.005,316.4
-3.457,-45.171,312.4
-3.333,-46.179,319.3
-2.974,-49.248,309.4
-3.412,-46.407,317.7
-3.571,-45.443,323.1
-3.358,-46.962,307.5
-3.619,-45.4,320.7
-3.629,-45.401,318.6
-3.696,-45.853,338.6
-3.114,-49.857,317.8
-3.705,-45.855,323.3
-3.707,-45.844,311.1
-3.125,-49.849,327.3
-2.877,-51.856,316.7
-2.878,-51.844,322.1
-2.987,-52.02,322.3
-2.989,-52.007,339.6
-4.177,-43.95,310.3
-2.998,-52.022,321.1
-3,-52.009,340.1
-4.188,-43.952,308.5
-2.993,-52.015,349
-2.995,-52.002,326.6
-4.177,-43.957,309.1
-4.204,-44.087,316.9
-3.969,-46.168,343.5
-3.971,-46.158,350
-4.17,-44.971,318.9
-3.054,-52.81,330
-4.065,-46.603,313.9
-3.247,-53.201,317.2
-3.249,-53.185,324.2
-3.261,-53.187,343.5
-3.272,-53.188,337.7
-3.275,-53.173,333.2
-3.272,-53.179,334.5
-4.622,-44.528,319.1
-3.626,-51.562,323.9
-4.53,-45.454,323.3
-3.635,-51.575,363.1
-3.636,-51.564,381.6
-4.65,-45.118,335.7
-3.751,-51.622,318.4
-4.771,-45.625,306.9
-5.233,-45.537,312.1
-7.013,-46.441,312.5
-9.707,-44.539,317.1
-9.709,-44.523,319.5
-10.085,-44.801,311.5
-11.514,-44.882,310
-11.598,-45.027,321.2
-11.6,-45.011,324.6
-35.434,-60.17,312.7
-37.754,-59.903,303
4.741,113.727,316.5
4.735,113.722,309
-17.379,122.902,335.8
-17.38,122.892,325.5
-17.109,124.095,311.3
-29.442,124.288,304.1
-29.433,124.287,303.1
-29.423,124.285,302.2
-29.597,122.715,304.7
-28.733,126.389,309.8
-28.734,126.379,315.7
-28.7,125.829,308.8
-28.676,125.803,321.1
-28.487,124.454,303.8
-28.489,124.443,309.9
-28.479,124.442,336.5
-28.481,124.43,353.1
-28.471,124.429,356.6
-28.473,124.418,363.4
-28.467,124.422,318.6
-27.682,125.956,314.8
-27.793,125.144,312.1
-27.33,125.183,304.6
-27.32,125.181,316.2
-27.294,125.24,326.1
-26.58,124.4,307.4
-26.571,124.399,319.4
-26.562,124.397,311.6
-26.551,124.406,306
-24.912,122.301,307.3
-24.109,126.681,309.4
-24.1,126.679,331.5
-24.095,126.585,310.3
-24.085,126.593,336.2
-24.086,126.583,339.2
-24.073,126.612,320
-24.074,126.602,333.3
-24.076,126.592,363.3
-24.077,126.582,360.4
-24.06,126.63,308
-24.062,126.62,317.2
-24.063,126.61,373.1
-24.065,126.6,355.5
-24.066,126.59,350.1
-24.054,126.609,378.4
-24.056,126.598,362.7
-24.057,126.588,373.4
-24.059,126.578,310.9
-24.045,126.607,340.9
-24.047,126.597,384.1
-24.048,126.587,389.9
-24.038,126.595,348.9
-24.039,126.585,334.8
-24.599,118.959,318.9
-24.601,118.939,308.3
-24.574,118.956,309.7
-22.494,123.484,306.7
-22.485,123.483,327.3
-22.476,123.481,311.9
-21.452,126.099,304.3
-20.288,128.999,303.8
-20.545,126.002,315.8
-20.536,126,353.8
-20.538,125.99,339.9
-20.528,126.003,306.9
-20.53,125.993,308.1
-20.486,126.036,307.5
-20.487,126.026,310.1
-20.823,119.316,315.7
-20.825,119.3,344.3
-17.915,133.718,306.8
-17.907,133.71,306.1
40.771,-6.973,315.1
41.973,-7.108,307.3
41.971,-7.12,316.6
42.462,-5.731,307.9
42.46,-5.743,310
10.33,-14.147,311.4
10.888,-14.039,315.6
10.884,-14.047,312.5
11.029,-14.371,317.4
11.028,-14.379,313.3
11.509,-14.257,310.7
11.663,-14.126,313.2
11.713,-13.973,314.4
11.672,-14.132,316.8
11.706,-13.977,313.9
13.669,-14.658,323.9
13.787,-16.569,324.9
20.963,85.189,308.2
20.96,85.172,308.8
-3.517,-79.507,323.8
-4.554,-79.826,320.9
-6.122,-77.791,317
-6.351,-78.745,314.7
-7.371,-78.4,352.2
-7.371,-78.406,327.6
-7.374,-78.391,344.2
-8.07,-77.769,319.3
-35.841,-71.602,310.8
-37.464,-72.374,309.1
-37.466,-72.346,310
-37.48,-72.348,309.8
-37.492,-72.895,329.6
-37.488,-72.901,324.4
-37.49,-72.874,307.9
-37.814,-72.684,307.4
9.85,-63.344,311.1
10.066,-64.894,322.1
9.739,-63.46,315.6
10.242,-66.836,314.3
10.253,-67.176,310.5
9.649,-63.628,327
10.195,-67.458,318.3
10.262,-68.018,317.1
10.141,-67.515,317.6
10.079,-67.778,313.8
9.163,-62.84,310.2
9.137,-62.941,319.1
9.145,-62.946,313
9.389,-64.542,317.4
8.684,-63.143,316.6
9.439,-68.188,316.9
8.589,-63.171,321.9
9.135,-67.03,318.5
8.432,-62.865,321.8
9.049,-67.132,325.2
8.853,-66.67,322.1
8.87,-67.561,318
8.77,-66.925,337.7
8.485,-65.241,319.6
8.477,-65.248,317.4
8.404,-64.788,313.5
7.846,-61.834,310.4
8.767,-67.567,313.7
8.672,-67.537,313
8.517,-66.946,333.4
8.515,-66.934,326.7
8.234,-65.89,322.8
8.234,-65.896,316.6
8.232,-65.881,318.6
8.278,-66.393,332.3
8.276,-66.38,332.3
8.171,-65.712,313.2
8.269,-66.408,318.1
7.952,-64.651,317
7.871,-64.797,317.1
8.097,-66.25,314.8
7.868,-64.804,317.4
7.902,-66.271,320.1
7.893,-66.286,313.8
7.891,-66.273,321
7.709,-65.272,326
7.8,-66.349,320.9
7.789,-66.351,312.7
7.562,-65.723,317.8
7.564,-65.729,321.7
7.439,-65.816,315.1
7.014,-66.485,315.1
7.175,-68.459,319.6
7.174,-68.449,351.8
7.172,-68.439,332.9
7.113,-68.338,324.1
7.034,-67.882,317
7.022,-67.872,316.9
6.854,-68.044,323.6
6.889,-68.743,322.1
6.852,-69.425,328
6.613,-68.874,318.5
6.628,-69.649,316
6.627,-69.64,316.9
6.446,-69.18,316.6
6.434,-69.162,319
6.48,-69.578,327.9
6.479,-69.569,326.3
6.471,-69.58,332.5
6.413,-69.319,315.8
6.388,-69.891,317
6.225,-69.232,325.1
6.186,-69.961,317.2
6.179,-69.969,323
6.295,-71.815,317.6
5.729,-69.316,337.9
5.728,-69.306,320.3
5.718,-69.788,312.4
5.717,-69.778,313.7
5.667,-69.449,318.8
5.747,-70.717,322.5
5.745,-70.708,324.9
5.106,-70.071,325
5.105,-70.062,325.7
5.098,-70.082,328.8
5.097,-70.073,347.5
5.096,-70.064,325.1
4.531,-66.407,314.1
05.07,-71.317,318.6
5.061,-71.319,335.1
4.709,-70.686,325.1
4.781,-71.478,314.9
4.495,-69.862,313.5
4.507,-70.691,312.3
-39.843,-73.216,306.9
22.793,86.206,321.9
23.782,86.395,308.7
23.784,86.342,308.9
-11.28,142.157,302.8
-11.308,142.135,302.7
-15.895,143.617,303.8
-15.798,142.848,309
-16.075,144.164,316.8
-16.104,144.169,302.6
-16.329,145.036,307.8
-16.346,145.038,311
-16.355,145.037,307.7
-16.356,145.046,305.1
-16.435,145.135,303.2
-16.42,141.815,307.1
-16.428,141.804,312.5
-16.43,141.814,318.9
-16.431,141.824,315.6
-16.433,141.834,309.9
-16.434,141.844,328.6
-16.436,141.854,316
-16.746,143.782,308.2
-16.808,143.83,309.2
-16.818,143.832,306.9
-16.833,143.868,308.6
-16.87,143.872,306.1
-16.87,143.805,322.2
-16.871,143.814,312.5
-16.878,143.861,320.1
-16.879,143.803,336.9
-16.88,143.813,310.9
-17.158,144.862,306.6
-17.182,144.123,312.5
-17.19,144.112,324.8
-17.191,144.121,326.8
-17.192,144.131,309.4
-17.185,144.016,307.2
-17.199,144.111,337.8
-17.268,144.406,304.3
-17.277,144.405,303.7
-17.482,143.334,318.2
-17.546,143.458,315.6
-17.519,143.213,309.9
-17.555,143.457,316.5
-17.528,143.212,313.1
-17.546,143.333,316
-17.556,143.341,315.2
-17.561,143.37,312.7
-17.547,143.218,327.8
-17.549,143.228,317
-17.582,143.453,331.5
-17.555,143.21,312.3
-17.556,143.22,323.8
-17.591,143.454,311.3
-17.565,143.218,314.7
-17.647,143.397,316.8
-17.655,143.387,307.9
-17.656,143.396,316.6
-17.628,143.078,310.4
-17.633,143.048,308.4
-17.714,143.285,308
-17.644,142.631,307.1
-17.653,142.633,315.6
-17.65,142.556,307.6
-17.753,143.243,315.3
-17.754,143.253,304.7
-17.658,142.545,315.8
-17.659,142.554,311
-17.762,143.242,304.7
-17.665,142.534,328.5
-17.667,142.543,334.2
-17.668,142.553,310.4
-17.759,143.156,309.1
-17.76,143.166,311.8
-17.679,142.561,310.6
-17.68,142.57,319.5
-17.769,143.164,313.8
-17.77,143.173,308.1
-17.805,143.283,314.3
-17.814,143.282,307.2
-17.82,143.131,320.9
-17.821,143.14,308
-17.829,143.13,348.3
-17.83,143.139,327.1
-18.145,143.031,325
-18.146,143.041,325.3
-18.153,143.02,320.1
-18.154,143.03,312.6
-18.162,143.019,332.9
-18.163,143.028,318.1
-18.183,142.971,308.9
-18.184,142.981,310.6
-18.193,143.037,309.9
-18.194,143.047,312.6
-18.207,143.074,309.1
-18.819,142.486,309.9
-18.89,142.527,313.1
-18.9,142.535,322
-19.206,141.998,308.2
-19.208,142.008,310.3
-19.294,142.4,305.6
-19.298,142.429,308.3
-19.249,142.044,311.8
-19.304,142.408,311.8
-19.262,142.071,311.1
-19.27,142.06,314.9
-19.271,142.07,313.1
-19.279,142.059,320.8
-19.28,142.068,340.5
-19.317,141.758,309.5
-19.465,142.746,302.5
-19.473,142.735,339.1
-19.474,142.744,314.9
-19.481,142.724,350.1
-19.482,142.733,342.7
-19.483,142.743,330.2
-19.495,142.819,313.5
-19.689,144.166,304.6
-19.488,142.713,337.2
-19.49,142.723,377.9
-19.491,142.732,326.7
-19.492,142.742,347.2
-19.494,142.751,329
-19.698,144.165,329.5
-19.699,144.174,309.8
-19.343,141.683,309.5
-19.494,142.693,304.9
-19.496,142.702,315.1
-19.497,142.712,378.3
-19.499,142.721,363.1
-19.501,142.74,315.8
-19.503,142.75,323.8
-19.512,142.751,348.5
-19.513,142.761,378.6
-19.514,142.77,342.4
-19.516,142.78,326.9
-19.517,142.789,304.1
-19.521,142.75,328.8
-19.522,142.759,391.5
-19.523,142.769,342.7
-19.525,142.778,305.8
-19.797,142.56,306.1
-26.238,149.52,302.6
-26.228,149.517,303.9
-25.813,131.598,301.5
-25.828,131.594,306.2
-25.821,131.588,317
-20.254,-40.243,324.4
-20.245,-40.244,327.8
-17.683,-40.222,324
-16.637,-41.632,328.1
-16.635,-41.875,347.4
-15.706,-40.613,343.5
-15.707,-40.623,335.1
-15.822,-42.896,328.6
-15.645,-42.877,338.5
-15.646,-42.886,328.4
-14.93,-41.407,321.2
-14.828,-42.69,328.4
-14.819,-42.691,360.8
-14.82,-42.701,332.3
-14.138,-44.012,317.7
-12.635,-41.767,319
-12.49,-41.85,316.2
-12.4,-42.048,318.7
-12.239,-42.141,320.9
-12.24,-42.15,328.3
-11.702,-40.996,326.9
-11.703,-41.005,328.3
-10.583,-44.607,342
-10.585,-44.617,315.9
-10.04,-44.346,314.8
-10.031,-44.348,311
-9.285,-44.462,311.2
-9.277,-44.473,311.2
-8.071,-38.047,322.6
-8.32,-40.755,328.8
-8.322,-40.766,325.8
-8.215,-41.377,336.2
-8.065,-42.687,318.6
-7.85,-42.219,318.6
-6.902,-38.514,346.3
-6.904,-38.53,334.4
-6.775,-38.804,345.4
-6.883,-40.724,327.9
-6.938,-42.34,318.7
-6.38,-39.005,334.7
-6.617,-42.728,321.1
-6.334,-41.084,321.3
-6.087,-39.937,325.3
-6.397,-42.419,319.1
-6.398,-42.429,359.7
-6.388,-42.421,318.7
-6.389,-42.43,356
-5.857,-39.569,341.3
-5.859,-39.583,351
-6.204,-42.421,316.4
-6.205,-42.431,329
-5.492,-40.937,352.2
-5.461,-40.798,345.6
-5.482,-40.939,333.3
-5.482,-40.933,343.8
-5.484,-40.944,331.1
-5.442,-40.939,334.7
-5.144,-40.028,330.4
-5.229,-40.743,327.9
-5.197,-40.736,339.8
-4.731,-38.817,337.1
-5.04,-40.916,336.7
-4.871,-39.946,338.9
-4.866,-39.94,325.2
-4.868,-39.953,333.7
-4.828,-40.056,330.5
-4.629,-38.99,339.1
-4.779,-39.953,373.5
-4.781,-39.966,327.9
-4.635,-38.995,332.8
-4.776,-39.945,344.7
-4.778,-39.959,364.1
-4.871,-40.736,338.8
-5.929,-49.333,319.3
-4.31,-38.829,330
-4.089,-39.42,341.8
-4.243,-40.656,321.4
-4.245,-40.668,320.8
-4.237,-40.664,323.8
-4.178,-40.558,326.4
-4.585,-43.515,344.8
-4.586,-43.524,342.4
-4.577,-43.525,329.1
-3.837,-39.585,330.2
-4.28,-43.118,335.8
-3.882,-40.754,319.1
-4.248,-43.477,345.7
-4.25,-43.486,339.6
-3.521,-39.155,325.6
-3.969,-42.25,322.1
-3.966,-42.798,345.9
-4.014,-43.384,333.4
-4.015,-43.393,333.4
-3.867,-42.75,360.7
-3.869,-42.76,340.5
-3.456,-40.65,322.7
-3.458,-40.662,323
-3.806,-43.028,341.1
-3.386,-40.717,328.2
-3.231,-39.899,331.1
-3.92,-44.708,320.5
-3.257,-40.317,329
-3.259,-40.332,330.6
-3.607,-42.992,336
-3.13,-39.921,337.4
-3.129,-39.912,329.3
-3.131,-39.927,324.5
-3.65,-43.662,317.6
-3.704,-44.169,324.3
-3.705,-44.177,316.4
-3.969,-46.092,310.2
-3.478,-42.861,356.6
-3.479,-42.871,371.4
-3.48,-42.88,331.9
-3.761,-44.96,359
-3.762,-44.968,336
-3.752,-44.961,365.6
-3.754,-44.97,348.6
-3.384,-42.462,333.1
-3.37,-42.433,339.4
-3.372,-42.443,325.3
-3.375,-42.463,338.5
-3.599,-44.017,326.6
-3.391,-42.772,313.5
-3.154,-41.576,313.1
-3.555,-45.441,327.2
-3.556,-45.45,327.2
-3.11,-42.672,322.9
-4.236,-51.023,314.6
-3.342,-46.215,316
-3.27,-46.221,331.2
-3.272,-46.23,328.5
-4.051,-51.862,353.1
-4.213,-53.52,313.8
-4.217,-53.553,315.3
-3.078,-45.457,341.8
-4.216,-53.494,314.2
-4.22,-53.526,314.7
-3.069,-45.458,351.1
-3.07,-45.467,336.4
-2.962,-45.479,336.8
-3.666,-50.494,318.7
-3,-45.877,333.6
-3.875,-52.226,314.1
-2.984,-45.898,336.5
-3.873,-52.233,319.7
-2.919,-45.895,318.5
-3.741,-51.802,318.2
-2.8,-45.186,320.7
-3.517,-50.447,320.5
-3.736,-51.808,319.9
-3.697,-51.935,332.7
-3.709,-52.235,319.5
-3.712,-52.26,352.5
-3.712,-52.365,319.5
-3.663,-52.113,319.1
-3.706,-52.242,327.4
-3.71,-52.268,324
-3.66,-52.121,321.7
-3.392,-50.781,316.2
-3.395,-50.801,324.1
-3.393,-50.786,319.6
-3.396,-50.805,317.3
-3.481,-51.598,315.5
-3.557,-52.242,321.6
-2.419,-44.647,317
-3.47,-53.158,328.4
-3.474,-53.165,325.5
-2.409,-45.863,354.9
-2.41,-45.872,398.8
-2.4,-45.864,347.2
-2.401,-45.873,373.8
-2.402,-45.882,324.4
-2.823,-49.05,363.7
-3.358,-53.122,318.6
-2.224,-45.087,335
-3.274,-53.167,362.9
-3.278,-53.196,346.2
-3.262,-53.198,320.8
-3.277,-53.174,366.3
-3.282,-53.203,326.6
-3.463,-54.478,322.6
-3.266,-53.205,320.6
-2.128,-45.635,321.2
-2.479,-48.133,323.9
-2.48,-48.145,316.2
-2.041,-45.35,330.3
-2.202,-46.535,335.7
-2.203,-46.545,344.8
-3.058,-52.802,333.9
-3.061,-52.83,333.1
-3.234,-54.475,323.6
-3.058,-52.809,334.2
-3.062,-52.837,319.9
-1.878,-44.725,321.3
-1.858,-44.719,317.1
-3.23,-54.483,322.7
-2.032,-46.502,354.7
-2.033,-46.512,379.8
-2.801,-52.369,341.6
-2.805,-52.394,344.7
-2.813,-52.373,333.4
-2.816,-52.399,325.8
-2.241,-48.525,319
-2.798,-52.376,333.7
-2.802,-52.401,320.6
-2.539,-50.941,324.7
-1.894,-46.451,322.7
-2.995,-54.493,327.2
-2.656,-52.53,316.3
-2.086,-48.527,311.2
-2.828,-54.148,336.2
-2.091,-48.687,318.4
-2.654,-52.537,320.6
-1.625,-45.597,351
-2.223,-49.746,312.5
-2.838,-54.154,339.5
-1.64,-46.022,324.2
-1.641,-46.031,332.3
-1.868,-48.286,315.9
-2.248,-51.098,321.2
-2.248,-51.104,314.9
-2.802,-55.311,319.1
-2.767,-55.188,318.5
-1.699,-47.882,322.8
-1.784,-48.469,324.9
-2.768,-55.192,319.5
-1.704,-48.273,320.5
-1.661,-48.043,347.6
-1.662,-48.054,371.2
-1.673,-48.277,311.4
-1.675,-48.289,309.4
-1.606,-48.234,321.6
-1.607,-48.245,322.6
-1.519,-47.696,337.4
-1.577,-48.178,320
-1.668,-48.983,318.1
-1.67,-48.996,313.8
-1.676,-48.987,311.6
-1.666,-48.989,318.1
-1.616,-48.797,314.6
-2.037,-52.323,326.1
-2.04,-52.347,366.5
-2.223,-53.696,315.1
-1.853,-51.086,313.2
-2.032,-52.33,348.5
-2.036,-52.354,351.7
-1.841,-51.087,317.8
-2.157,-53.649,334.2
-2.161,-53.68,363.6
-1.369,-48.214,317.4
-2.168,-53.684,317.4
-2.148,-53.655,339.9
-2.152,-53.687,354.2
-1.11,-46.686,316.7
-2.079,-53.51,319.4
-2.083,-53.54,328.6
-1.264,-48.054,335.9
-1.263,-48.049,324.3
-1.264,-48.061,324.2
-2.068,-53.519,324.5
-1.366,-48.826,322.5
-1.355,-48.828,320.1
-2.083,-54.308,323.4
-1.761,-52.21,340.7
-2.078,-54.313,325.3
-1.757,-52.216,328.7
-1.642,-51.907,350.7
-1.646,-51.93,336.8
-1.646,-52.137,313.7
-1.648,-51.913,334.5
-1.635,-51.915,343.5
-1.638,-51.938,317.1
-1.538,-51.623,325.8
-0.991,-47.93,313.8
-1.074,-48.859,328.3
-1.076,-48.872,344.9
-1.896,-54.91,318.2
-0.688,-47.095,316.5
-1.36,-51.855,312.4
-0.909,-48.724,329.4
-1.384,-52.123,322.5
-1.828,-55.334,323.3
-0.903,-48.731,328.9
-0.858,-48.564,325.1
-1.378,-52.129,319
-1.828,-55.338,322.5
-0.835,-48.555,320.1
-0.837,-48.567,320.2
-1.613,-53.957,318.1
-1.758,-55.347,335
-1.775,-55.352,316.6
-0.766,-48.571,354.2
-0.768,-48.583,341.3
-1.758,-55.355,328.8
-0.756,-48.573,336.7
-0.758,-48.585,320.7
