latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.19,124.433,340,3.9,1.8,2017-11-20,0115,T,83,6.0NRT,303.2,190,D
-21.206,124.43,326.2,3.9,1.8,2017-11-20,0115,T,31,6.0NRT,302.4,51.1,D
-21.178,124.429,330.4,3.9,1.8,2017-11-20,0115,T,50,6.0NRT,303.9,88.8,D
-21.194,124.425,342,3.9,1.8,2017-11-20,0115,T,85,6.0NRT,303.4,213.8,D
-22.765,126.123,334,2.7,1.6,2017-11-20,0115,T,73,6.0NRT,316.1,45.7,D
-24.075,126.55,342.7,2.4,1.5,2017-11-20,0115,T,86,6.0NRT,315.1,93.5,D
-24.079,126.573,345.5,2.4,1.5,2017-11-20,0115,T,89,6.0NRT,317.2,106.3,D
-24.102,126.687,335.2,2.3,1.5,2017-11-20,0115,T,73,6.0NRT,317,48.9,D
-24.115,126.684,346.2,2.3,1.5,2017-11-20,0115,T,89,6.0NRT,317.6,110.1,D
-24.12,126.707,344.7,2.3,1.5,2017-11-20,0115,T,88,6.0NRT,315.5,100.7,D
-24.106,126.567,353.4,2.4,1.5,2017-11-20,0115,T,95,6.0NRT,315.7,172.7,D
-24.11,126.59,364,2.4,1.5,2017-11-20,0115,T,100,6.0NRT,316.6,266.3,D
-24.119,126.563,360,2.4,1.5,2017-11-20,0115,T,100,6.0NRT,310.8,236.6,D
-24.123,126.587,331.8,2.4,1.5,2017-11-20,0115,T,48,6.0NRT,312.1,40.1,D
-25.823,131.59,345.4,1.1,1,2017-11-20,0115,T,88,6.0NRT,317.7,35.9,D
-25.825,131.601,337.8,1.1,1,2017-11-20,0115,T,58,6.0NRT,313.6,22,D
-25.827,131.556,333.2,1.1,1,2017-11-20,0115,T,29,6.0NRT,313.3,12.7,D
-25.829,131.567,333.7,1.1,1,2017-11-20,0115,T,42,6.0NRT,313.4,14.5,D
-25.84,131.576,365.1,1.1,1,2017-11-20,0115,T,100,6.0NRT,309.7,92.9,D
-25.642,130.324,332.9,1.3,1.1,2017-11-20,0115,T,74,6.0NRT,312,21.1,D
-25.644,130.336,331.5,1.3,1.1,2017-11-20,0115,T,71,6.0NRT,310.7,19.3,D
-25.222,125.376,331.6,2.7,1.6,2017-11-20,0115,T,66,6.0NRT,314,46,D
-25.225,125.37,330.6,2.7,1.6,2017-11-20,0115,T,62,6.0NRT,312.8,46.5,D
-21.197,-50.398,304.8,1.1,1.1,2017-11-20,0155,T,54,6.0NRT,290.9,7.1,N
-10.332,-49.507,303.7,1,1,2017-11-20,0155,T,56,6.0NRT,290.7,4,N
-10.333,-49.517,303.5,1,1,2017-11-20,0155,T,55,6.0NRT,290.5,3.9,N
11.913,2.517,310.9,1,1,2017-11-20,0135,A,81,6.0NRT,292.6,11.1,N
11.599,2.83,304,1.1,1,2017-11-20,0135,A,58,6.0NRT,281.4,7.9,N
11.597,2.839,308.1,1.1,1,2017-11-20,0135,A,73,6.0NRT,282.5,10.6,N
11.722,0.958,311.7,1,1,2017-11-20,0135,A,63,6.0NRT,293.4,8.9,N
11.721,0.968,308.2,1,1,2017-11-20,0135,A,11,6.0NRT,292.9,6.2,N
11.719,0.977,334.3,1,1,2017-11-20,0135,A,100,6.0NRT,294,32.6,N
11.718,0.986,345.9,1,1,2017-11-20,0135,A,100,6.0NRT,295.4,51.5,N
11.717,0.995,338.9,1,1,2017-11-20,0135,A,100,6.0NRT,294.7,39.2,N
11.71,1.04,378.7,1,1,2017-11-20,0135,A,100,6.0NRT,297.7,146.6,N
11.709,1.049,395,1,1,2017-11-20,0135,A,100,6.0NRT,302.5,222.3,N
11.707,1.059,326.1,1,1,2017-11-20,0135,A,100,6.0NRT,291.5,21.4,N
11.714,0.948,365,1,1,2017-11-20,0135,A,100,6.0NRT,298.3,98.1,N
11.713,0.957,347.8,1,1,2017-11-20,0135,A,100,6.0NRT,298.1,54.5,N
11.712,0.966,326.6,1,1,2017-11-20,0135,A,100,6.0NRT,296.1,20.7,N
11.71,0.975,333.5,1,1,2017-11-20,0135,A,100,6.0NRT,296.4,29.3,N
11.709,0.984,364.7,1,1,2017-11-20,0135,A,100,6.0NRT,299.3,95.9,N
11.708,0.994,388.4,1,1,2017-11-20,0135,A,100,6.0NRT,302.1,187.9,N
11.706,1.003,331.7,1,1,2017-11-20,0135,A,100,6.0NRT,295.2,28.2,N
11.7,1.048,356.4,1,1,2017-11-20,0135,A,100,6.0NRT,293.4,74.4,N
11.698,1.057,370.9,1,1,2017-11-20,0135,A,100,6.0NRT,295.6,116.9,N
11.705,0.947,346.7,1,1,2017-11-20,0135,A,100,6.0NRT,296.4,52.6,N
11.697,0.945,321.8,1,1,2017-11-20,0135,A,94,6.0NRT,294.4,16.9,N
11.417,2.203,345,1,1,2017-11-20,0135,A,100,6.0NRT,291.6,54.9,N
11.416,2.213,315.6,1,1,2017-11-20,0135,A,92,6.0NRT,289.9,14.8,N
11.389,1.966,305.6,1,1,2017-11-20,0135,A,65,6.0NRT,291.1,6.6,N
11.228,-1.896,304.3,1.3,1.1,2017-11-20,0135,A,38,6.0NRT,287.2,7.8,N
11.226,-1.885,304.3,1.3,1.1,2017-11-20,0135,A,21,6.0NRT,291.9,7.6,N
3.473,5.57,317.3,2.1,1.4,2017-11-20,0135,A,93,6.0NRT,288.5,39.4,N
4.595,-3.142,308.7,1.2,1.1,2017-11-20,0135,A,62,6.0NRT,289.5,8.7,N
4.593,-3.131,308.2,1.2,1.1,2017-11-20,0135,A,59,6.0NRT,289.3,8.1,N
32.512,6.715,300.2,1,1,2017-11-20,0130,A,22,6.0NRT,278.6,8.4,N
32.954,3.232,300.7,1.2,1.1,2017-11-20,0130,A,32,6.0NRT,274.7,11.2,N
32.278,3.987,306.8,1.1,1,2017-11-20,0130,A,69,6.0NRT,278.8,14.3,N
31.864,6.166,307.2,1,1,2017-11-20,0130,A,71,6.0NRT,279.1,12.1,N
31.863,6.177,302,1,1,2017-11-20,0130,A,46,6.0NRT,279,9,N
31.838,5.972,315.7,1,1,2017-11-20,0130,A,92,6.0NRT,278.9,18.6,N
31.668,6.061,307,1,1,2017-11-20,0130,A,70,6.0NRT,281.5,12,N
30.26,8.083,316,1.1,1.1,2017-11-20,0130,A,92,6.0NRT,280.5,22,N
30.258,8.095,313.3,1.1,1.1,2017-11-20,0130,A,87,6.0NRT,280.4,19.4,N
28.686,7.193,308,1.1,1,2017-11-20,0130,A,73,6.0NRT,277.6,14.6,N
43.447,4.89,314.6,1.3,1.1,2017-11-20,0125,A,90,6.0NRT,279.5,25.7,N
-19.529,169.443,314.5,1,1,2017-11-20,0220,A,39,6.0NRT,294.3,10.2,D
-4.593,-45.937,316.4,2.1,1.4,2017-11-20,0200,T,93,6.0NRT,290.4,38.9,N
-4.596,-45.955,303.5,2.1,1.4,2017-11-20,0200,T,55,6.0NRT,290,12.5,N
-4.531,-45.946,302.6,2.1,1.4,2017-11-20,0200,T,50,6.0NRT,290.2,10.5,N
-4.805,-47.891,307.6,1.5,1.2,2017-11-20,0200,T,72,6.0NRT,291.2,13,N
-4.683,-47.142,301.5,1.7,1.3,2017-11-20,0200,T,41,6.0NRT,289.6,8.1,N
-4.628,-47.013,305,1.7,1.3,2017-11-20,0200,T,62,6.0NRT,289.6,12.5,N
-4.63,-47.028,302,1.7,1.3,2017-11-20,0200,T,46,6.0NRT,289.8,8.4,N
-4.183,-45.401,304.1,2.3,1.5,2017-11-20,0200,T,59,6.0NRT,289.3,15.4,N
-4.19,-45.947,312.4,2.1,1.4,2017-11-20,0200,T,85,6.0NRT,291.1,28.7,N
-4.192,-45.966,307.1,2.1,1.4,2017-11-20,0200,T,70,6.0NRT,291.1,17.6,N
-4.525,-48.839,360,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,291.1,121.7,N
-4.527,-48.851,372.8,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,291.5,178,N
-4.529,-48.862,305.8,1.3,1.1,2017-11-20,0200,T,66,6.0NRT,289.3,7.9,N
-4.049,-45.8,302.4,2.2,1.4,2017-11-20,0200,T,49,6.0NRT,291.1,9.7,N
-4.515,-48.841,357.3,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,289.9,111.2,N
-4.517,-48.852,374.5,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,291.3,186.3,N
-4.124,-46.392,307,1.9,1.4,2017-11-20,0200,T,70,6.0NRT,290.7,17.9,N
-4.156,-48.215,304.5,1.4,1.2,2017-11-20,0200,T,43,6.0NRT,292.5,7.2,N
-4.164,-49.022,305.4,1.3,1.1,2017-11-20,0200,T,64,6.0NRT,292.5,7.3,N
-4.166,-49.033,305.8,1.3,1.1,2017-11-20,0200,T,66,6.0NRT,292.5,7.6,N
-3.667,-45.607,304.9,2.3,1.5,2017-11-20,0200,T,62,6.0NRT,291.6,14.4,N
-4.165,-49.028,310.2,1.3,1.1,2017-11-20,0200,T,77,6.0NRT,292.6,11.4,N
-3.786,-48.057,304.6,1.5,1.2,2017-11-20,0200,T,61,6.0NRT,290.1,8.6,N
-3.788,-48.07,327,1.5,1.2,2017-11-20,0200,T,100,6.0NRT,291.1,42.5,N
-3.777,-48.072,305.8,1.5,1.2,2017-11-20,0200,T,66,6.0NRT,290.8,10.1,N
-3.323,-45.352,318.5,2.4,1.5,2017-11-20,0200,T,97,6.0NRT,291.5,52.4,N
-3.329,-45.358,306.8,2.4,1.5,2017-11-20,0200,T,69,6.0NRT,291.6,21.5,N
-3.858,-48.953,300.8,1.3,1.1,2017-11-20,0200,T,32,6.0NRT,289.6,4.9,N
-3.315,-45.36,304.6,2.4,1.5,2017-11-20,0200,T,61,6.0NRT,291.6,16.4,N
-3.306,-45.743,305.4,2.2,1.5,2017-11-20,0200,T,64,6.0NRT,292.3,15.3,N
-3.296,-45.751,305.6,2.2,1.5,2017-11-20,0200,T,65,6.0NRT,292,17.4,N
-3.845,-49.966,302.6,1.1,1.1,2017-11-20,0200,T,50,6.0NRT,290.4,4.3,N
-3.205,-45.933,303.4,2.2,1.4,2017-11-20,0200,T,55,6.0NRT,292.1,12.1,N
-3.085,-45.319,313.8,2.4,1.5,2017-11-20,0200,T,88,6.0NRT,292,42.3,N
-3.147,-45.902,301.7,2.2,1.4,2017-11-20,0200,T,44,6.0NRT,291,9.1,N
-3.077,-45.326,315.6,2.4,1.5,2017-11-20,0200,T,91,6.0NRT,292,47.2,N
-3.635,-50.852,304.9,1,1,2017-11-20,0200,T,22,6.0NRT,282.1,7,N
-3.208,-48.099,302,1.5,1.2,2017-11-20,0200,T,29,6.0NRT,291.5,8.8,N
-3.205,-48.106,306.1,1.5,1.2,2017-11-20,0200,T,52,6.0NRT,292,12.1,N
-3.92,-53.629,307.2,1.1,1,2017-11-20,0200,T,14,6.0NRT,277.6,11.3,N
-3.364,-49.991,303.7,1.1,1.1,2017-11-20,0200,T,56,6.0NRT,293,4.7,N
-3.74,-52.683,306.4,1,1,2017-11-20,0200,T,68,6.0NRT,293.1,4.9,N
-3.111,-49.365,309.2,1.2,1.1,2017-11-20,0200,T,34,6.0NRT,291.4,9.6,N
-3.11,-49.36,309.4,1.2,1.1,2017-11-20,0200,T,20,6.0NRT,291.8,10,N
-3.1,-49.362,327.2,1.2,1.1,2017-11-20,0200,T,100,6.0NRT,292.4,32,N
-3.088,-49.352,321.8,1.2,1.1,2017-11-20,0200,T,87,6.0NRT,290.6,25.9,N
-3.09,-49.363,327.8,1.2,1.1,2017-11-20,0200,T,100,6.0NRT,290.7,33.8,N
-2.972,-48.767,304.9,1.4,1.2,2017-11-20,0200,T,51,6.0NRT,293,6.7,N
-2.962,-48.769,309.4,1.4,1.2,2017-11-20,0200,T,77,6.0NRT,292.7,11.6,N
-3.183,-50.407,303.7,1.1,1,2017-11-20,0200,T,56,6.0NRT,292.1,4.4,N
-3.08,-49.799,304,1.2,1.1,2017-11-20,0200,T,58,6.0NRT,291.5,5.3,N
-2.849,-48.332,304.8,1.5,1.2,2017-11-20,0200,T,62,6.0NRT,292.7,8.6,N
-2.833,-49.565,308,1.2,1.1,2017-11-20,0200,T,73,6.0NRT,293.2,8.4,N
-2.835,-49.576,303.3,1.2,1.1,2017-11-20,0200,T,54,6.0NRT,293.1,4.6,N
-2.763,-49.293,310.5,1.3,1.1,2017-11-20,0200,T,80,6.0NRT,292.8,11.9,N
-3,-51.045,304.5,1,1,2017-11-20,0200,T,47,6.0NRT,288,6.4,N
-2.921,-51.712,304.7,1,1,2017-11-20,0200,T,61,6.0NRT,287.9,4.3,N
-2.912,-51.778,306.5,1,1,2017-11-20,0200,T,62,6.0NRT,288.4,5.4,N
-2.321,-47.856,308.3,1.6,1.2,2017-11-20,0200,T,74,6.0NRT,292.5,13.8,N
-2.323,-47.871,309,1.6,1.2,2017-11-20,0200,T,76,6.0NRT,292.6,14.6,N
-2.31,-47.858,321.2,1.6,1.2,2017-11-20,0200,T,100,6.0NRT,292.8,33.8,N
-2.312,-47.872,315.2,1.6,1.2,2017-11-20,0200,T,91,6.0NRT,292.5,22.7,N
-2.858,-51.847,312.3,1,1,2017-11-20,0200,T,39,6.0NRT,289.4,8.2,N
-2.859,-51.856,351.4,1,1,2017-11-20,0200,T,100,6.0NRT,291.7,63.3,N
-2.846,-51.83,322.4,1,1,2017-11-20,0200,T,100,6.0NRT,290.3,18.4,N
-2.847,-51.839,326.3,1,1,2017-11-20,0200,T,100,6.0NRT,290.5,22.6,N
-2.85,-51.857,329.8,1,1,2017-11-20,0200,T,100,6.0NRT,288.1,26.5,N
-2.805,-51.805,308.7,1,1,2017-11-20,0200,T,75,6.0NRT,292.6,6.6,N
-2.789,-51.817,324.2,1,1,2017-11-20,0200,T,100,6.0NRT,292.7,19.6,N
-2.79,-51.826,360.8,1,1,2017-11-20,0200,T,100,6.0NRT,295.4,86.8,N
-2.791,-51.835,316.2,1,1,2017-11-20,0200,T,93,6.0NRT,292.3,12.2,N
-2.753,-51.822,304.6,1,1,2017-11-20,0200,T,41,6.0NRT,292.5,3.6,N
-2.754,-51.831,324.9,1,1,2017-11-20,0200,T,100,6.0NRT,293.1,20.8,N
-2.745,-51.833,306.6,1,1,2017-11-20,0200,T,69,6.0NRT,292.5,4.9,N
-2.698,-51.698,312.3,1,1,2017-11-20,0200,T,53,6.0NRT,293.1,10.8,N
-2.938,-54.157,308.4,1.1,1,2017-11-20,0200,T,74,6.0NRT,287.6,10.4,N
-1.707,-46.157,306,2.2,1.4,2017-11-20,0200,T,55,6.0NRT,291.7,20.6,N
-1.695,-46.164,302.6,2.2,1.4,2017-11-20,0200,T,49,6.0NRT,291.2,14.9,N
-2.516,-51.838,302.4,1,1,2017-11-20,0200,T,49,6.0NRT,291.6,3.3,N
-2.193,-49.657,304.6,1.2,1.1,2017-11-20,0200,T,30,6.0NRT,293.3,5.4,N
-2.211,-49.787,303.3,1.2,1.1,2017-11-20,0200,T,18,6.0NRT,293.3,5.3,N
-2.263,-50.518,317.1,1.1,1,2017-11-20,0200,T,94,6.0NRT,293.2,15.6,N
-2.196,-50.518,306.8,1.1,1,2017-11-20,0200,T,50,6.0NRT,291.6,7.3,N
-1.824,-48.154,302.7,1.6,1.2,2017-11-20,0200,T,51,6.0NRT,292.6,7.5,N
-2.205,-51.149,304.2,1,1,2017-11-20,0200,T,59,6.0NRT,293.3,4.4,N
-2.296,-51.781,302.7,1,1,2017-11-20,0200,T,50,6.0NRT,292.4,3.4,N
-2.067,-52.044,317.6,1,1,2017-11-20,0200,T,95,6.0NRT,291.9,13.8,N
-2.058,-52.045,309.2,1,1,2017-11-20,0200,T,76,6.0NRT,291.4,7.4,N
-2.026,-52.083,303.6,1,1,2017-11-20,0200,T,55,6.0NRT,291.4,3.9,N
-2.027,-52.092,325.1,1,1,2017-11-20,0200,T,100,6.0NRT,292.2,21.8,N
-1.938,-52.685,304.8,1,1,2017-11-20,0200,T,60,6.0NRT,293.8,4.2,N
-1.9,-53.325,304.3,1,1,2017-11-20,0200,T,49,6.0NRT,291.5,4.7,N
-1.638,-53.298,305.6,1,1,2017-11-20,0200,T,61,6.0NRT,294.2,4.1,N
-1.726,-54.105,332.2,1.1,1,2017-11-20,0200,T,100,6.0NRT,294.6,33.1,N
-1.727,-54.114,304.6,1.1,1,2017-11-20,0200,T,57,6.0NRT,294.1,4.7,N
-1.716,-54.106,320.5,1.1,1,2017-11-20,0200,T,100,6.0NRT,294.1,18.2,N
-1.812,-55.057,311.5,1.2,1.1,2017-11-20,0200,T,83,6.0NRT,295.1,9,N
-1.639,-53.883,304.7,1,1,2017-11-20,0200,T,58,6.0NRT,294.4,4.3,N
-1.808,-55.053,307.3,1.2,1.1,2017-11-20,0200,T,71,6.0NRT,295,6.2,N
-1.78,-54.993,306.5,1.2,1.1,2017-11-20,0200,T,68,6.0NRT,288.8,6.1,N
-1.658,-54.208,323.2,1.1,1,2017-11-20,0200,T,100,6.0NRT,295.7,20.8,N
-1.659,-54.218,328.2,1.1,1,2017-11-20,0200,T,100,6.0NRT,295.5,27.1,N
-1.343,-52.522,303.3,1,1,2017-11-20,0200,T,48,6.0NRT,293.1,3.3,N
-1.536,-53.866,318.7,1,1,2017-11-20,0200,T,97,6.0NRT,294.8,15.3,N
-1.537,-53.875,321.9,1,1,2017-11-20,0200,T,100,6.0NRT,295.4,18.7,N
-1.46,-53.465,311.8,1,1,2017-11-20,0200,T,83,6.0NRT,294.6,8.1,N
-1.461,-53.474,307.5,1,1,2017-11-20,0200,T,32,6.0NRT,294.3,4.9,N
-1.777,-55.686,322,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,295.1,23.2,N
-1.779,-55.697,337.8,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,295.7,52.7,N
-1.318,-52.535,302.2,1,1,2017-11-20,0200,T,38,6.0NRT,291.9,2.8,N
-1.453,-53.484,309.5,1,1,2017-11-20,0200,T,76,6.0NRT,293.9,6.6,N
-1.676,-55.405,309.1,1.2,1.1,2017-11-20,0200,T,76,6.0NRT,294.5,7.8,N
-1.429,-53.699,318,1,1,2017-11-20,0200,T,96,6.0NRT,295.7,13.6,N
-1.43,-53.708,323.7,1,1,2017-11-20,0200,T,100,6.0NRT,296.3,19.4,N
-1.674,-55.4,305.9,1.2,1.1,2017-11-20,0200,T,66,6.0NRT,294.4,4.9,N
-1.408,-53.749,305.8,1,1,2017-11-20,0200,T,64,6.0NRT,295.4,4.2,N
-1.334,-53.554,319.2,1,1,2017-11-20,0200,T,98,6.0NRT,294.3,15.4,N
-1.308,-53.499,304.5,1,1,2017-11-20,0200,T,59,6.0NRT,293.4,4.2,N
-1.278,-53.42,329.9,1,1,2017-11-20,0200,T,100,6.0NRT,294.8,27.2,N
-1.28,-53.429,307.8,1,1,2017-11-20,0200,T,71,6.0NRT,294.1,5.8,N
-1.268,-53.412,311.8,1,1,2017-11-20,0200,T,83,6.0NRT,294.6,8.5,N
-1.269,-53.421,352.5,1,1,2017-11-20,0200,T,100,6.0NRT,295.6,66.9,N
-1.271,-53.43,325.8,1,1,2017-11-20,0200,T,100,6.0NRT,294.2,21.8,N
-1.306,-53.741,306.3,1,1,2017-11-20,0200,T,67,6.0NRT,295.5,4.3,N
-1.254,-53.702,306.8,1,1,2017-11-20,0200,T,69,6.0NRT,295,5,N
-1.224,-53.554,306.7,1,1,2017-11-20,0200,T,69,6.0NRT,295,5.5,N
-1.214,-53.546,314.4,1,1,2017-11-20,0200,T,89,6.0NRT,294.7,10.9,N
-1.215,-53.555,319.5,1,1,2017-11-20,0200,T,99,6.0NRT,295.3,15.5,N
-1.475,-55.363,305.1,1.2,1.1,2017-11-20,0200,T,63,6.0NRT,293.5,5.3,N
-1.524,-55.846,350.5,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,293,91.4,N
-1.526,-55.857,316.7,1.3,1.1,2017-11-20,0200,T,94,6.0NRT,292.1,19.1,N
-1.172,-53.58,313.9,1,1,2017-11-20,0200,T,88,6.0NRT,295.2,10.6,N
-1.174,-53.589,307.8,1,1,2017-11-20,0200,T,72,6.0NRT,294.8,6.1,N
-1.226,-54.091,305.2,1.1,1,2017-11-20,0200,T,63,6.0NRT,293.4,4.9,N
-1.382,-55.426,304.5,1.2,1.1,2017-11-20,0200,T,38,6.0NRT,293.1,5.7,N
-0.765,-51.95,304.7,1,1,2017-11-20,0200,T,54,6.0NRT,293,4.8,N
-0.489,-51.887,304.6,1,1,2017-11-20,0200,T,56,6.0NRT,294,4,N
-0.231,-51.627,308.8,1,1,2017-11-20,0200,T,73,6.0NRT,293.6,7,N
-0.232,-51.636,323,1,1,2017-11-20,0200,T,100,6.0NRT,293.6,20.1,N
-0.233,-51.645,305.4,1,1,2017-11-20,0200,T,25,6.0NRT,293.6,4.5,N
1.291,-50.153,305,1.3,1.1,2017-11-20,0200,T,62,6.0NRT,294,7,N
1.301,-50.155,325.9,1.3,1.1,2017-11-20,0200,T,100,6.0NRT,294,31.9,N
1.696,-50.753,304.3,1.2,1.1,2017-11-20,0200,T,59,6.0NRT,293.9,7.1,N
0.712,-59.586,308.2,2.3,1.5,2017-11-20,0200,T,74,6.0NRT,286.8,25.3,N
3.811,-51.78,305.7,1.1,1,2017-11-20,0200,T,65,6.0NRT,292,6.9,N
3.21,-60.21,310.9,2.3,1.5,2017-11-20,0200,T,81,6.0NRT,295.2,25.8,N
3.207,-60.215,308.1,2.3,1.5,2017-11-20,0200,T,73,6.0NRT,295.1,18.3,N
8.684,-63.167,306.4,3.1,1.7,2017-11-20,0200,T,68,6.0NRT,292.5,30.8,N
8.688,-63.146,305.1,3.1,1.7,2017-11-20,0200,T,63,6.0NRT,292.5,24.5,N
44.582,126.246,315.2,1,1,2017-11-20,0235,T,76,6.0NRT,270.7,18.1,D
44.51,126.348,302.8,1,1,2017-11-20,0235,T,54,6.0NRT,269.8,9.5,D
44.41,125.463,304.3,1,1,2017-11-20,0235,T,58,6.0NRT,270.3,10.2,D
44.378,125.493,325.5,1,1,2017-11-20,0235,T,65,6.0NRT,270.5,25.8,D
44.365,125.515,310.6,1,1,2017-11-20,0235,T,67,6.0NRT,269.1,13,D
44.362,125.476,308.9,1,1,2017-11-20,0235,T,25,6.0NRT,269.2,10.9,D
44.351,125.293,318.2,1,1,2017-11-20,0235,T,78,6.0NRT,270.7,20.4,D
44.332,125.429,310.9,1,1,2017-11-20,0235,T,55,6.0NRT,270.2,13,D
44.265,125.443,315.2,1,1,2017-11-20,0235,T,75,6.0NRT,271.4,17.7,D
44.263,125.455,337.9,1,1,2017-11-20,0235,T,91,6.0NRT,272.8,44.7,D
44.221,125.232,301.7,1,1,2017-11-20,0235,T,48,6.0NRT,270.5,8.5,D
44.148,124.897,300.8,1,1,2017-11-20,0235,T,41,6.0NRT,270,8.2,D
43.783,124.537,312.7,1,1,2017-11-20,0235,T,73,6.0NRT,272.6,16,D
43.696,125.155,301.2,1,1,2017-11-20,0235,T,45,6.0NRT,271.5,7.9,D
43.673,125.251,301.8,1,1,2017-11-20,0235,T,49,6.0NRT,271.8,7.6,D
43.676,124.844,304.5,1,1,2017-11-20,0235,T,56,6.0NRT,271.5,10.1,D
43.617,125.128,315.4,1,1,2017-11-20,0235,T,76,6.0NRT,271.2,17.2,D
43.615,125.14,316.2,1,1,2017-11-20,0235,T,76,6.0NRT,271.1,18,D
43.717,124.138,301.7,1,1,2017-11-20,0235,T,49,6.0NRT,271.5,8.5,D
43.635,124.737,305.1,1,1,2017-11-20,0235,T,42,6.0NRT,272.5,9.2,D
43.633,124.75,314.9,1,1,2017-11-20,0235,T,75,6.0NRT,272,16.4,D
43.525,121.65,302.8,1.2,1.1,2017-11-20,0235,T,54,6.0NRT,275.7,10.3,D
41.779,123.14,302.7,1.1,1,2017-11-20,0235,T,53,6.0NRT,275,9.1,D
41.778,123.152,306,1.1,1,2017-11-20,0235,T,63,6.0NRT,275.1,11.1,D
41.761,122.499,300.1,1.1,1,2017-11-20,0235,T,28,6.0NRT,277.8,7.1,D
41.304,122.756,309.1,1.1,1,2017-11-20,0240,T,68,6.0NRT,277.6,12.7,D
41.161,123,300.5,1,1,2017-11-20,0240,T,37,6.0NRT,277.9,7,D
36.986,126.72,302.1,1.2,1.1,2017-11-20,0240,T,27,6.0NRT,282.9,7.2,D
36.984,126.733,312.6,1.2,1.1,2017-11-20,0240,T,55,6.0NRT,282.6,16.6,D
-20.808,119.297,327.3,3.3,1.7,2017-11-20,0255,T,50,6.0NRT,296.2,54.9,D
-24.57,118.932,338.4,3.4,1.7,2017-11-20,0255,T,76,6.0NRT,316.3,114.3,D
-24.573,118.966,352.6,3.4,1.7,2017-11-20,0255,T,94,6.0NRT,318.3,286.2,D
-24.589,118.964,351.9,3.4,1.7,2017-11-20,0255,T,93,6.0NRT,314.6,274.7,D
-24.582,118.958,367.8,3.4,1.7,2017-11-20,0255,T,100,6.0NRT,317.7,532.7,D
18.094,120.491,320.6,1.1,1,2017-11-20,0245,T,0,6.0NRT,301.4,9.7,D
17.753,120.719,317.1,1.1,1.1,2017-11-20,0245,T,37,6.0NRT,300.4,8.6,D
17.538,120.544,318.3,1.1,1,2017-11-20,0245,T,42,6.0NRT,300.3,9.5,D
9.971,118.771,313.7,1.1,1,2017-11-20,0245,T,59,6.0NRT,295.9,7.4,D
9.745,118.748,313.2,1.1,1,2017-11-20,0245,T,0,6.0NRT,297.1,6.7,D
6.042,121.01,311.3,1.7,1.3,2017-11-20,0245,T,42,6.0NRT,294.4,11.6,D
3.885,117.022,312.3,1.1,1,2017-11-20,0250,T,44,6.0NRT,296.3,6.9,D
-31.095,-65.358,306,1.5,1.2,2017-11-20,0330,T,67,6.0NRT,288.7,13.9,N
-31.104,-65.406,304.3,1.5,1.2,2017-11-20,0330,T,42,6.0NRT,290.7,10.4,N
-31.085,-65.361,320.5,1.5,1.2,2017-11-20,0330,T,100,6.0NRT,290.8,34.6,N
-31.088,-65.377,318.3,1.5,1.2,2017-11-20,0330,T,97,6.0NRT,290.5,29.3,N
-31.077,-65.38,321.6,1.5,1.2,2017-11-20,0330,T,100,6.0NRT,291.4,35.3,N
-31.08,-65.396,312.3,1.5,1.2,2017-11-20,0330,T,66,6.0NRT,291.2,19.6,N
-30.787,-66.547,306.4,1.3,1.1,2017-11-20,0330,T,33,6.0NRT,290.6,10.4,N
-30.789,-66.561,306.9,1.3,1.1,2017-11-20,0330,T,70,6.0NRT,289.7,11.2,N
-30.788,-66.617,312.8,1.3,1.1,2017-11-20,0330,T,75,6.0NRT,293,15.6,N
-30.776,-66.607,326.9,1.3,1.1,2017-11-20,0330,T,100,6.0NRT,292.9,35.9,N
-30.778,-66.619,304.2,1.3,1.1,2017-11-20,0330,T,9,6.0NRT,292,7.1,N
-30.761,-66.583,309,1.3,1.1,2017-11-20,0330,T,76,6.0NRT,289.1,13.6,N
-30.763,-66.596,303.4,1.3,1.1,2017-11-20,0330,T,46,6.0NRT,289.7,8.5,N
-30.748,-66.573,315.7,1.3,1.1,2017-11-20,0330,T,92,6.0NRT,288.8,21.4,N
-30.751,-66.586,321,1.3,1.1,2017-11-20,0330,T,100,6.0NRT,289.5,28.7,N
-30.806,-67.502,300.1,1.2,1.1,2017-11-20,0330,T,10,6.0NRT,288.9,5.3,N
-30.724,-67.565,313.2,1.2,1.1,2017-11-20,0330,T,87,6.0NRT,291.2,15.6,N
-30.726,-67.576,300.9,1.2,1.1,2017-11-20,0330,T,29,6.0NRT,289.8,5.4,N
-30.617,-67.666,310.8,1.2,1.1,2017-11-20,0330,T,81,6.0NRT,289.4,13.5,N
-30.607,-67.668,300.1,1.2,1.1,2017-11-20,0330,T,6,6.0NRT,288.4,5.2,N
-29.018,-67.62,318.5,1.3,1.1,2017-11-20,0330,T,65,6.0NRT,283.2,25.6,N
